,event,MJD,V,source,texp,texp_source,Verr
680,SN2014cx,56933.71900000001,14.988,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
681,SN2014cx,56934.1656,15.005999999999998,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.079
682,SN2014cx,56934.166,15.012,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.066
683,SN2014cx,56939.69,14.798,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.14300000000000002
684,SN2014cx,56939.692,14.932,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.14300000000000002
685,SN2014cx,56941.273,15.155,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.046
686,SN2014cx,56941.2731,15.134,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.063
687,SN2014cx,56943.832,15.024,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
688,SN2014cx,56943.833,14.951,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
689,SN2014cx,56947.477,14.964,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.068
690,SN2014cx,56947.47900000001,14.925,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.068
691,SN2014cx,56949.8369,15.162,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.069
692,SN2014cx,56949.837,15.181,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.053
693,SN2014cx,56951.559,14.954,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.07
694,SN2014cx,56951.561,14.97,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
695,SN2014cx,56952.7046,15.117,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.10099999999999999
696,SN2014cx,56952.705,15.136,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.092
697,SN2014cx,56954.5986,15.144,2014Ap&SS.354...89B,56896.9,Pessi+19 T.A1 - 5 days,0.064
698,SN2014cx,56954.599,15.152,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
699,SN2014cx,56955.407,14.954,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.094
700,SN2014cx,56955.408,14.974,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
701,SN2014cx,56962.565,15.057,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.08199999999999999
702,SN2014cx,56962.566,15.099,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.081
703,SN2014cx,56967.981,15.103,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.11199999999999999
704,SN2014cx,56967.982,14.907,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.113
705,SN2014cx,56967.995,15.087,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.11199999999999999
706,SN2014cx,56974.633,14.889,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
707,SN2014cx,56974.63400000001,14.901,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
708,SN2014cx,56979.903,15.123,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.07400000000000001
709,SN2014cx,56979.903,15.149,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
710,SN2014cx,56986.06400000001,15.231,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
711,SN2014cx,56986.065,15.213,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.07400000000000001
712,SN2014cx,56988.892,15.123,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.098
713,SN2014cx,56988.893,15.122,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.098
714,SN2014cx,56989.778,15.27,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.08199999999999999
715,SN2014cx,56989.779,15.267,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
716,SN2014cx,56995.825,15.407,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.081
717,SN2014cx,56995.826,15.389,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
718,SN2014cx,56995.831,15.399,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
719,SN2014cx,56995.832,15.447,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
720,SN2014cx,56995.85,15.481,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.08199999999999999
721,SN2014cx,56995.851,15.425,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
722,SN2014cx,56995.87,15.322,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
723,SN2014cx,57000.123,15.559,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
724,SN2014cx,57000.123,15.577,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.086
725,SN2014cx,57003.833,15.630999999999998,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.094
726,SN2014cx,57003.834,15.616,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.094
727,SN2014cx,57007.546,15.932,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
728,SN2014cx,57007.547,15.667,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.08900000000000001
729,SN2014cx,57011.481,16.195,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.065
730,SN2014cx,57011.482,16.266,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.065
731,SN2014cx,57015.427,16.331,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.127
732,SN2014cx,57015.428,16.532,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.078
733,SN2014cx,57021.429,17.005,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
734,SN2014cx,57021.429,17.018,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
735,SN2014cx,57024.48,17.014,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.152
736,SN2014cx,57024.481,16.909000000000002,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.13699999999999998
737,SN2014cx,57025.799000000006,16.825,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.086
738,SN2014cx,57025.8,17.025,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.084
739,SN2014cx,57027.832,17.109,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.14800000000000002
740,SN2014cx,57029.798,17.124000000000002,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
741,SN2014cx,57029.799000000006,17.166,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.079
742,SN2014cx,57030.446,17.035,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
743,SN2014cx,57030.448,17.114,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.079
744,SN2014cx,57031.825,17.331,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.077
745,SN2014cx,57031.826,17.184,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
746,SN2014cx,57032.06400000001,17.14,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
747,SN2014cx,57032.065,17.111,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.08800000000000001
748,SN2014cx,57033.8,17.097,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.08
749,SN2014cx,57033.802,17.264,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.06
750,SN2014cx,57036.074,17.312,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.07
751,SN2014cx,57036.076,17.248,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
752,SN2014cx,57036.461,17.079,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
753,SN2014cx,57036.462,17.008,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.124
754,SN2014cx,57038.794,17.153,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.08900000000000001
755,SN2014cx,57038.796,17.15,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
756,SN2014cx,57041.79,17.221,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.08
757,SN2014cx,57044.791,17.219,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.084
758,SN2014cx,57044.793,17.160999999999998,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.085
759,SN2014cx,57049.032,17.362000000000002,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.10300000000000001
760,SN2014cx,57049.03400000001,17.307000000000002,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.107
761,SN2014cx,57050.08900000001,17.186,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.098
762,SN2014cx,57050.09099999999,17.311,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.096
763,SN2014cx,57051.084,17.271,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.09
764,SN2014cx,57051.085,17.378,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.087
765,SN2014cx,57064.777,17.483,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.013000000000000001
766,SN2014cx,57064.78,17.471,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.013000000000000001
767,SN2014cx,57071.076,17.304000000000002,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
768,SN2014cx,57071.078,17.33,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.10800000000000001
769,SN2014cx,57073.07700000001,17.375,2016MNRAS.459.3939V,56896.9,Pessi+19 T.A1 - 5 days,0.0
770,SN2004er,53274.27,17.499000000000002,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.008
771,SN2004er,53275.29,17.377,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.009000000000000001
772,SN2004er,53276.3,17.311,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.011000000000000001
773,SN2004er,53277.27,17.254,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.009000000000000001
774,SN2004er,53279.26,17.177,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.009000000000000001
775,SN2004er,53280.27,17.146,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.009000000000000001
776,SN2004er,53281.28,17.132,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.01
777,SN2004er,53287.26,17.119,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.006
778,SN2004er,53289.35,17.127,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.005
779,SN2004er,53291.32,17.133,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.005
780,SN2004er,53295.34,17.180999999999994,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.0
781,SN2004er,53299.23,17.195999999999998,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.009000000000000001
782,SN2004er,53300.27,17.202,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.009000000000000001
783,SN2004er,53301.26,17.225,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.008
784,SN2004er,53302.29,17.21,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.009000000000000001
785,SN2004er,53303.26,17.242,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.009000000000000001
786,SN2004er,53305.33,17.219,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.013000000000000001
787,SN2004er,53308.26,17.303,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.011000000000000001
788,SN2004er,53310.31,17.327,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.01
789,SN2004er,53315.31,17.414,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.01
790,SN2004er,53321.27,17.49,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.008
791,SN2004er,53325.24,17.535,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.009000000000000001
792,SN2004er,53328.23,17.566,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.009000000000000001
793,SN2004er,53332.17,17.598,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.021
794,SN2004er,53336.2,17.625,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.012
795,SN2004er,53345.2,17.678,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.01
796,SN2004er,53348.2,17.691,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.008
797,SN2004er,53363.14,17.74,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.013000000000000001
798,SN2004er,53369.12,17.773,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.01
799,SN2004er,53373.13,17.782,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.008
800,SN2004er,53381.13,17.887999999999995,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.0
801,SN2004er,53396.09,18.129,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.016
802,SN2004er,53397.08,18.074,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.018000000000000002
803,SN2004er,53402.12,18.274,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.011000000000000001
804,SN2004er,53410.09,18.611,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.013000000000000001
805,SN2004er,53417.07,18.902,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.023
806,SN2004er,53419.06,19.078,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.032
807,SN2004er,53421.08,19.132,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.053
808,SN2004er,53426.06,19.316,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.057999999999999996
809,SN2004er,53431.01,19.728,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.0
810,SN2004er,53446.0,19.872,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.073
811,SN2004er,53454.01,20.549,2014ApJ...786...67A,53271.8,Gutierrez+17 col 10 [OBS.],0.524
812,SN2009ib,55054.4,15.854,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.0
813,SN2009ib,55057.3,15.81,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.263
814,SN2009ib,55063.3,15.875,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.031
815,SN2009ib,55064.4,15.92,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.015
816,SN2009ib,55066.3,15.931,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.065
817,SN2009ib,55066.4,15.964,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.015
818,SN2009ib,55067.4,15.975,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.015
819,SN2009ib,55068.4,15.986,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.0
820,SN2009ib,55069.3,15.942,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.042
821,SN2009ib,55070.4,16.019000000000002,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.015
822,SN2009ib,55072.3,16.041,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.017
823,SN2009ib,55072.4,15.975,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.028999999999999998
824,SN2009ib,55074.3,16.076,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.016
825,SN2009ib,55075.4,16.035999999999998,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.03
826,SN2009ib,55077.3,16.11,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.018000000000000002
827,SN2009ib,55079.4,16.123,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.025
828,SN2009ib,55082.3,16.116,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.054000000000000006
829,SN2009ib,55083.3,16.121,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.013999999999999999
830,SN2009ib,55085.3,16.122,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.015
831,SN2009ib,55085.4,16.134,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.024
832,SN2009ib,55086.3,16.121,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.013999999999999999
833,SN2009ib,55088.4,16.086,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.028999999999999998
834,SN2009ib,55088.4,16.125999999999998,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.025
835,SN2009ib,55090.3,16.157,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.016
836,SN2009ib,55092.3,16.178,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.033
837,SN2009ib,55094.3,16.184,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.016
838,SN2009ib,55096.3,16.179000000000002,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.053
839,SN2009ib,55096.3,16.221,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.015
840,SN2009ib,55098.3,16.219,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.013999999999999999
841,SN2009ib,55100.3,16.215999999999998,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.018000000000000002
842,SN2009ib,55104.3,16.195,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.024
843,SN2009ib,55113.3,16.241,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.015
844,SN2009ib,55116.3,16.215999999999998,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.016
845,SN2009ib,55121.3,16.204,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.013999999999999999
846,SN2009ib,55124.4,16.213,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.145
847,SN2009ib,55131.3,16.206,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.02
848,SN2009ib,55138.2,16.255,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.015
849,SN2009ib,55143.3,16.192,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.018000000000000002
850,SN2009ib,55148.2,16.262,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.017
851,SN2009ib,55151.1,16.302,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.013999999999999999
852,SN2009ib,55157.2,16.369,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.184
853,SN2009ib,55159.2,16.365,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.02
854,SN2009ib,55167.1,16.477999999999998,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.017
855,SN2009ib,55172.1,16.602,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.018000000000000002
856,SN2009ib,55175.2,16.697,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.018000000000000002
857,SN2009ib,55181.1,17.098,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.024
858,SN2009ib,55183.0,17.298,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.03
859,SN2009ib,55187.3,17.57,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.022000000000000002
860,SN2009ib,55189.0,17.68,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.023
861,SN2009ib,55190.2,17.768,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.13699999999999998
862,SN2009ib,55203.0,17.930999999999994,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.0
863,SN2009ib,55214.2,18.003,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.032
864,SN2009ib,55221.2,17.999000000000006,2015MNRAS.450.3137T,55045.0,Pessi+19 T.A1,0.0
865,SN2013fs,56572.28599999999,16.499000000000002,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.016
866,SN2013fs,56573.171,16.274,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
867,SN2013fs,56574.167,16.102999999999998,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.028999999999999998
868,SN2013fs,56574.949,16.099,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.06
869,SN2013fs,56575.157,16.02,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.025
870,SN2013fs,56575.894,16.058,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.059000000000000004
871,SN2013fs,56576.41099999999,15.978,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.051
872,SN2013fs,56577.32,15.976,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
873,SN2013fs,56578.728,16.0,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
874,SN2013fs,56580.081,16.025,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.065
875,SN2013fs,56583.124,16.099,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.019
876,SN2013fs,56583.65,16.092,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.063
877,SN2013fs,56584.356,16.277,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.061
878,SN2013fs,56585.135,16.223,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.013999999999999999
879,SN2013fs,56585.495,16.164,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.059000000000000004
880,SN2013fs,56586.13200000001,16.22,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
881,SN2013fs,56586.398,16.288,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.059000000000000004
882,SN2013fs,56587.597,16.317999999999998,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.067
883,SN2013fs,56588.183,16.31,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.024
884,SN2013fs,56588.457,16.449,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.067
885,SN2013fs,56589.365,16.391,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.065
886,SN2013fs,56590.21599999999,16.397000000000002,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.011000000000000001
887,SN2013fs,56590.501,16.428,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.063
888,SN2013fs,56591.21900000001,16.412,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
889,SN2013fs,56592.208,16.435,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.017
890,SN2013fs,56592.945,16.491,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.067
891,SN2013fs,56593.106,16.416,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.069
892,SN2013fs,56593.147,16.421,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
893,SN2013fs,56594.165,16.449,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.02
894,SN2013fs,56594.713,16.551,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
895,SN2013fs,56595.578,16.555999999999994,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
896,SN2013fs,56598.217,16.531,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
897,SN2013fs,56599.196,16.619,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
898,SN2013fs,56602.109,16.596,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
899,SN2013fs,56606.188,16.61,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
900,SN2013fs,56616.186,16.736,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
901,SN2013fs,56617.037,16.745,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
902,SN2013fs,56629.058,16.846,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.013000000000000001
903,SN2013fs,56631.054,16.865,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.0
904,SN2013fs,56637.059,17.009,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.013999999999999999
905,SN2013fs,56640.169,17.026,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.027999999999999997
906,SN2013fs,56646.145,17.098,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.027999999999999997
907,SN2013fs,56649.129,17.352999999999998,2016MNRAS.459.3939V,56570.8,Pessi+19 T.A1,0.028999999999999998
908,SN2009N,54857.51825,16.294,2017ApJS..233....6H,54845.4,Gutierrez+17 col 10 [OBS.],0.02
909,SN2009N,54858.2558,16.425,2014Ap&SS.354...89B,54845.4,Gutierrez+17 col 10 [OBS.],0.078
910,SN2009N,54858.55843,16.303,2017ApJS..233....6H,54845.4,Gutierrez+17 col 10 [OBS.],0.023
911,SN2009N,54858.9,16.274,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.027000000000000003
912,SN2009N,54859.29,16.297,2014ApJ...786...67A,54845.4,Gutierrez+17 col 10 [OBS.],0.005
913,SN2009N,54859.534120000004,16.33,2017ApJS..233....6H,54845.4,Gutierrez+17 col 10 [OBS.],0.016
914,SN2009N,54859.7,16.27,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.004
915,SN2009N,54859.8,16.299,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.016
916,SN2009N,54860.5058,16.479,2014Ap&SS.354...89B,54845.4,Gutierrez+17 col 10 [OBS.],0.1
917,SN2009N,54860.536929999995,16.337,2017ApJS..233....6H,54845.4,Gutierrez+17 col 10 [OBS.],0.015
918,SN2009N,54860.9,16.247,2014MNRAS.438..368T,54845.4,Gutierrez+17 col 10 [OBS.],0.026000000000000002
